movieId,title,genres,rating,overview,cast,crew,keywords,combined
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),['drama'],3.8713490959666204,"A Jewish woman named Jettel Redlich flees Nazi Germany with her daughter Regina, to join her husband, Walter, on a farm in Kenya. At first, Jettel refuses to adjust to her new circumstances, bringing with her a set of china dishes and an evening gown. While Regina adapts readily to this new world, forming a strong bond with her father's cook, an African named Owuor.","['julianeköhler', 'merabninidze', 'sidedeonyulo', 'matthiashabich', 'leakurka']",['carolinelink'],"['lossoffamily', 'emigration', 'worldwarii', 'jew', 'nationalsocialism', 'kenia', 'onlychild', 'farm', 'marriagecrisis', 'capture', 'womandirector', 'emigrant']",drama lossoffamily emigration worldwarii jew nationalsocialism kenia onlychild farm marriagecrisis capture womandirector emigrant julianeköhler merabninidze sidedeonyulo matthiashabich leakurka carolinelink
6218,Bend It Like Beckham (2002),"['comedy', 'drama', 'romance']",3.46027972027972,"Jess Bhamra, the daughter of a strict Indian couple in London, is not permitted to play organized soccer, even though she is 18. When Jess is playing for fun one day, her impressive skills are seen by Jules Paxton, who then convinces Jess to play for her semi-pro team. Jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, Joe.","['parmindernagra', 'keiraknightley', 'jonathanrhysmeyers', 'anupamkher', 'shaheenkhan']",['gurinderchadha'],"['londonengland', 'tradition', 'indianlead', 'cultureclash', 'immigration', 'roleofwomen', 'sikh', ""women'ssoccer"", 'soccer', 'family', 'womandirector']",comedy drama romance londonengland tradition indianlead cultureclash immigration roleofwomen sikh women'ssoccer soccer family womandirector parmindernagra keiraknightley jonathanrhysmeyers anupamkher shaheenkhan gurinderchadha
6219,"Hunted, The (2003)","['action', 'drama', 'thriller']",2.930204572803851,"In the wilderness of British Columbia, two hunters are tracked and viciously murdered by Aaron Hallum. Former Special Operations instructor, L.T. Bonham is approached and asked to apprehend Hallum, his former student, who has 'gone rogue' after suffering severe battle stress from his time in Kosovo.","['tommyleejones', 'beniciodeltoro', 'connienielsen', 'lesliestefanson', 'johnfinn']",['williamfriedkin'],"['hunter', 'fbi', 'knife', 'balkanwar', 'woods', 'psychopathickiller', 'slaughter', 'survivalist', 'maniac', 'specialforces', 'killingspree', 'combat', 'exsoldier', 'darkpast', 'manhunt', 'goryviolence']",action drama thriller hunter fbi knife balkanwar woods psychopathickiller slaughter survivalist maniac specialforces killingspree combat exsoldier darkpast manhunt goryviolence tommyleejones beniciodeltoro connienielsen lesliestefanson johnfinn williamfriedkin
6220,Willard (2003),"['drama', 'horror', 'thriller']",2.8188976377952755,"Desperate for companionship, the repressed Willard befriends a group of rats that inhabit his late father's deteriorating mansion. In these furry creatures, Willard finds temporary refuge from daily abuse at the hands of his bedridden mother and his father's old partner, Frank. Soon it becomes clear that the brood of rodents is ready and willing to exact a vicious, deadly revenge on anyone who dares to bully their sensitive new master.","['crispinglover', 'r.leeermey', 'lauraharring', 'jackieburroughs', 'ashlyngere']",['glenmorgan'],"['badboss', 'evilmother', 'revenge', 'humiliation', 'obedience']",drama horror thriller badboss evilmother revenge humiliation obedience crispinglover r.leeermey lauraharring jackieburroughs ashlyngere glenmorgan
6223,Spun (2001),"['comedy', 'crime', 'drama']",3.38953488372093,"Over the course of three days Ross, a college dropout addicted to crystal-meth, encounters a variety of oddball folks - including a stripper named Nikki and her boyfriend, the local meth producer, The Cook - but all he really wants to do is hook up with his old girlfriend, Amy.","['jasonschwartzman', 'mickeyrourke', 'brittanymurphy', 'johnleguizamo', 'chloehunter']",['jonasåkerlund'],"['independentfilm', 'speedfreak', 'junkycop', 'boytoy', 'pornmagazine', 'dopeselling', 'crank', 'handcuffedtoabed', 'cctv', 'veterinaryclinic', 'needlepoint', 'needle', 'olderwomanyoungerwomanrelationship', 'telephonesex']",comedy crime drama independentfilm speedfreak junkycop boytoy pornmagazine dopeselling crank handcuffedtoabed cctv veterinaryclinic needlepoint needle olderwomanyoungerwomanrelationship telephonesex jasonschwartzman mickeyrourke brittanymurphy johnleguizamo chloehunter jonasåkerlund
6245,Sweet Charity (1969),"['comedy', 'drama', 'musical', 'romance']",3.23,"Taxi dancer Charity continues to have Faith in the human race despite apparently endless disappointments at its hands, and Hope that she will finally meet the nice young man to romance her away from her sleazy life. Maybe, just maybe, handsome Oscar will be the one to do it.","['shirleymaclaine', 'johnmcmartin', 'ricardomontalban', 'sammydavis,jr.', 'chitarivera']",['bobfosse'],"['brokenengagement', 'charity', 'celebrity', 'tragiclove', 'dancehallgirl', 'basedonstagemusical', 'basedonfilm']","comedy drama musical romance brokenengagement charity celebrity tragiclove dancehallgirl basedonstagemusical basedonfilm shirleymaclaine johnmcmartin ricardomontalban sammydavis,jr. chitarivera bobfosse"
6249,Boat Trip (2003),['comedy'],2.3037578288100207,"Two straight men mistakenly end up on a ""gays only"" cruise.","['cubagoodingjr.', 'horatiosanz', 'roselynsánchez', 'vivicaa.fox', 'mauricegodin']",['mortnathan'],"['gay', 'bikini', 'cruiseship', 'babes']",comedy gay bikini cruiseship babes cubagoodingjr. horatiosanz roselynsánchez vivicaa.fox mauricegodin mortnathan
6250,Dreamcatcher (2003),"['drama', 'horror', 'sci-fi', 'thriller']",2.7038476486591527,"Four boyhood pals perform a heroic act and are changed by the powers they gain in return. Years later, on a hunting trip in the Maine woods, they're overtaken by a vicious blizzard that harbors an ominous presence. Challenged to stop an alien force, the friends must first prevent the slaughter of innocent civilians by a military vigilante ... and then overcome a threat to the bond that unites the four of them.","['morganfreeman', 'thomasjane', 'jasonlee', 'damianlewis', 'timothyolyphant']",['lawrencekasdan'],['religionandsupernatural'],drama horror sci-fi thriller religionandsupernatural morganfreeman thomasjane jasonlee damianlewis timothyolyphant lawrencekasdan
6253,Down and Out with the Dolls (2001),['comedy'],2.8333333333333335,"The raunchy, spunky tale of the rise and fall of an all-girl rock band from Portland, Oregon.",[],[],[],comedy
6260,"Robe, The (1953)",['drama'],3.097938144329897,"Marcellus is a tribune in the time of Christ. He is in charge of the group that is assigned to crucify Jesus. Drunk, he wins Jesus' homespun robe after the crucifixion. He is tormented by nightmares and delusions after the event. Hoping to find a way to live with what he has done, and still not believing in Jesus, he returns to Palestine to try and learn what he can of the man he killed.","['richardburton', 'jeansimmons', 'victormature', 'jayrobinson', 'richardboone']",['henrykoster'],"['crucifixion', 'ancientrome']",drama crucifixion ancientrome richardburton jeansimmons victormature jayrobinson richardboone henrykoster
6263,Basic (2003),"['drama', 'thriller', 'war']",3.2016369047619047,A DEA agent investigates the disappearance of a legendary Army ranger drill sergeant and several of his cadets during a training exercise gone severely awry.,"['johntravolta', 'connienielsen', 'samuell.jackson', 'giovanniribisi', 'timdaly']",['johnmctiernan'],"['drugaddiction', 'militarycourt', 'panama', 'militaryservice', 'court', 'ranger', 'supremecourt', 'lager', 'militarycrime']",drama thriller war drugaddiction militarycourt panama militaryservice court ranger supremecourt lager militarycrime johntravolta connienielsen samuell.jackson giovanniribisi timdaly johnmctiernan
6264,"Core, The (2003)","['action', 'drama', 'sci-fi', 'thriller']",2.649312714776632,"Geophysicist Dr. Josh Keyes discovers that an unknown force has caused the earth's inner core to stop rotating. With the planet's magnetic field rapidly deteriorating, our atmosphere literally starts to come apart at the seams with catastrophic consequences. To resolve the crisis, Keyes, along with a team of the world's most gifted scientists, travel into the earth's core. Their mission: detonate a device that will reactivate the core.","['aaroneckhart', 'hilaryswank', 'delroylindo', 'stanleytucci', 'tchékykaryo']",['jonamiel'],"['magneticfield', 'centeroftheearth', 'disasterfilm']",action drama sci-fi thriller magneticfield centeroftheearth disasterfilm aaroneckhart hilaryswank delroylindo stanleytucci tchékykaryo jonamiel
6265,Head of State (2003),['comedy'],2.7272,"When a presidential candidate dies unexpectedly in the middle of the campaign, the Democratic party unexpectedly picks a Washington, D.C. alderman, Mays Gilliam (Rock) as his replacement .","['chrisrock', 'berniemac', 'dylanbaker', 'nicksearcy', 'lynnwhitfield']",['chrisrock'],"['usa', 'blackpeople', 'usapresident', 'presidentialelection', 'electioncampaign']",comedy usa blackpeople usapresident presidentialelection electioncampaign chrisrock berniemac dylanbaker nicksearcy lynnwhitfield chrisrock
6266,What a Girl Wants (2003),"['comedy', 'drama', 'romance']",3.1193214491086834,"An American girl, Daphne, heads to Europe in search of the father she's never met. But instead of finding a British version of her bohemian mother, she learns the love of her mom's life is an uptight politician. The only problem now is that her long-lost dad is engaged to a fiercely territorial social climber with a daughter who makes Daphne's life miserable.","['amandabynes', 'colinfirth', 'kellypreston', 'jonathanpryce', 'oliverjames']",['denniegordon'],"['londonengland', 'england', 'daughter', 'politician', 'teenagegirl', 'fatherdaughterrelationship', 'americanabroad', 'teencomedy', 'womandirector']",comedy drama romance londonengland england daughter politician teenagegirl fatherdaughterrelationship americanabroad teencomedy womandirector amandabynes colinfirth kellypreston jonathanpryce oliverjames denniegordon
6268,Raising Victor Vargas (2002),"['comedy', 'drama', 'romance']",3.6964656964656966,"The film follows Victor, a Lower East Side teenager, as he deals with his eccentric family, including his strict grandmother, his bratty sister, and a younger brother who completely idolizes him. Along the way he tries to win the affections of Judy, who is very careful and calculating when it comes to how she deals with men.","['victorrasuk', 'judymarte', 'meloniediaz', 'altagraciaguzman', 'silvestrerasuk']",['petersollett'],['independentfilm'],comedy drama romance independentfilm victorrasuk judymarte meloniediaz altagraciaguzman silvestrerasuk petersollett
6279,"Good Thief, The (2002)","['crime', 'drama']",3.3681917211328978,A compulsive gambler plans the heist of his life - a priceless collection of art from the world-class Casino Riviera in Monte Carlo.,"['nicknolte', 'tchékykaryo', 'nutsakukhianidze', 'marclavoine', 'saïdtaghmaoui']",['neiljordan'],"['casino', 'montecarlo', 'painting', 'caper', 'independentfilm', 'heistmovie']",crime drama casino montecarlo painting caper independentfilm heistmovie nicknolte tchékykaryo nutsakukhianidze marclavoine saïdtaghmaoui neiljordan
6280,"Man Apart, A (2003)","['action', 'crime', 'drama', 'thriller']",2.8595419847328243,"When Vetter's wife is killed in a botched hit organized by Diablo, he seeks revenge against those responsible. But in the process, Vetter and Hicks have to fight their way up the chain to get to Diablo but it's easier said than done when all Vetter can focus on is revenge.","['vindiesel', 'larenztate', 'timothyolyphant', 'genosilva', 'jacquelineobradors']",['f.garygray'],"['repayment', 'arbitrarylaw', 'cop', 'lossofwife']",action crime drama thriller repayment arbitrarylaw cop lossofwife vindiesel larenztate timothyolyphant genosilva jacquelineobradors f.garygray
6281,Phone Booth (2002),"['drama', 'thriller']",3.3572371315442147,"A slick New York publicist who picks up a ringing receiver in a phone booth is told that if he hangs up, he'll be killed... and the little red light from a laser rifle sight is proof that the caller isn't kidding.","['colinfarrell', 'kiefersutherland', 'forestwhitaker', 'radhamitchell', 'katieholmes']",['joelschumacher'],"['terrorist', 'phonebooth', 'psychopath']",drama thriller terrorist phonebooth psychopath colinfarrell kiefersutherland forestwhitaker radhamitchell katieholmes joelschumacher
